usage_id,customer_id,date,data_usage_mb,call_minutes,sms_count
USG00569,CUST1024,2025-05-31,213,16,71
USG00570,CUST1510,2025-09-24,941,283,94
USG00571,CUST1492,2025-08-27,457,234,79
USG00572,CUST0907,2026-04-08,1401,444,32
USG00573,CUST1430,2025-06-06,126,229,35
USG00574,CUST1431,2025-05-10,1982,156,26
USG00575,CUST1602,2025-08-22,559,46,76
USG00576,CUST0421,2025-04-21,1316,326,69
USG00577,CUST0129,2025-09-10,1444,493,30
USG00578,CUST0456,2026-02-10,167,350,99
USG00579,CUST1503,2025-06-20,1067,253,94
USG00580,CUST1656,2026-03-12,1956,340,47
USG00581,CUST1435,2025-09-22,306,130,7
USG00582,CUST1969,2025-04-28,374,288,82
USG00583,CUST1692,2025-10-21,697,41,32
USG00584,CUST0078,2026-03-22,1653,225,29
USG00585,CUST0840,2025-09-26,302,186,69
USG00586,CUST1872,2025-07-18,1671,401,55
USG00587,CUST1514,2025-08-08,1130,186,39
USG00588,CUST1250,2026-04-02,728,406,3
USG00589,CUST0842,2026-01-30,794,250,12
USG00590,CUST0663,2026-02-23,1576,484,14
USG00591,CUST1760,2025-10-20,697,151,43
USG00592,CUST1701,2026-02-28,1386,436,42
USG00593,CUST1395,2026-03-03,1471,299,71
USG00594,CUST1336,2026-03-11,252,98,66
USG00595,CUST0581,2025-06-19,952,418,8
USG00596,CUST1930,2025-11-14,702,165,80
USG00597,CUST0018,2025-11-05,1353,224,33
USG00598,CUST0234,2025-10-21,157,66,94
USG00599,CUST0692,2025-12-27,828,29,46
USG00600,CUST1121,2025-08-09,1247,187,58
USG00601,CUST1367,2025-10-17,1368,72,0
USG00602,CUST0356,2025-10-01,1699,119,74
USG00603,CUST1523,2025-05-21,981,27,81
USG00604,CUST1341,2025-10-01,1489,216,57
USG00605,CUST0527,2025-08-28,1993,25,53
USG00606,CUST1337,2025-08-18,1362,413,10
USG00607,CUST0693,2026-02-13,1770,427,80
USG00608,CUST1528,2025-07-31,1459,240,11
USG00609,CUST1407,2025-09-05,1677,479,84
USG00610,CUST0733,2025-08-13,1302,388,56
USG00611,CUST0078,2026-01-01,1892,382,7
USG00612,CUST1397,2026-02-09,1691,495,83
USG00613,CUST0363,2025-10-11,1304,320,43
USG00614,CUST1860,2026-03-18,1343,483,0
USG00615,CUST0477,2025-06-23,1863,35,31
USG00616,CUST1508,2025-10-25,1430,282,70
USG00617,CUST0968,2025-12-04,530,18,77
USG00618,CUST0414,2025-07-06,1369,27,2
USG00619,CUST1836,2025-05-21,1625,338,7
USG00620,CUST0197,2025-09-21,215,37,4
USG00621,CUST0396,2026-02-03,1935,359,25
USG00622,CUST1788,2025-06-30,401,107,32
USG00623,CUST1022,2025-07-30,286,170,52
USG00624,CUST0622,2025-10-13,187,224,96
USG00625,CUST1709,2025-11-05,736,114,26
USG00626,CUST0710,2025-10-27,465,341,39
USG00627,CUST1874,2025-07-22,814,15,56
USG00628,CUST0970,2025-09-18,730,101,64
USG00629,CUST0789,2025-07-15,1641,114,95
USG00630,CUST0690,2025-07-16,506,57,1
USG00631,CUST1397,2025-06-01,1368,204,44
USG00632,CUST0214,2025-12-04,933,496,58
USG00633,CUST1231,2025-12-03,1223,36,73
USG00634,CUST0552,2025-10-08,157,265,97
USG00635,CUST0274,2026-02-14,1133,149,36
USG00636,CUST0573,2026-04-06,710,198,82
USG00637,CUST0790,2025-12-11,399,476,56
USG00638,CUST1401,2025-12-12,1085,224,22
USG00639,CUST0997,2026-02-02,887,154,4
USG00640,CUST0346,2025-05-29,1266,394,18
USG00641,CUST0158,2025-11-22,961,274,89
USG00642,CUST1488,2025-05-07,513,149,53
USG00643,CUST0431,2025-08-29,1650,122,40
USG00644,CUST1178,2025-08-19,1252,73,50
USG00645,CUST1404,2025-10-07,503,431,64
USG00646,CUST1209,2025-10-26,1781,327,70
USG00647,CUST1363,2025-06-08,780,427,21
USG00648,CUST1076,2025-11-07,374,413,45
USG00649,CUST0693,2025-09-04,1012,165,20
USG00650,CUST1058,2025-08-28,173,366,32
USG00651,CUST0633,2026-02-18,1845,379,11
USG00652,CUST1957,2025-08-12,1220,106,67
USG00653,CUST1816,2025-08-16,1815,193,73
USG00654,CUST0848,2025-10-10,1129,426,43
USG00655,CUST0084,2026-01-17,990,200,85
USG00656,CUST0674,2025-11-17,695,426,27
USG00657,CUST1663,2026-03-13,172,412,28
USG00658,CUST0935,2025-07-21,414,347,55
USG00659,CUST0741,2026-03-23,989,290,19
USG00660,CUST1728,2025-04-30,211,10,52
USG00661,CUST0162,2025-06-12,1350,411,57
USG00662,CUST0844,2026-02-06,187,79,21
USG00663,CUST1811,2026-01-18,1553,153,47
USG00664,CUST0544,2025-05-20,881,305,5
USG00665,CUST1484,2025-08-05,1053,144,21
USG00666,CUST0601,2026-04-09,1753,239,91
USG00667,CUST1118,2025-12-26,1952,271,47
USG00668,CUST1018,2025-11-04,1716,18,52
USG00669,CUST0370,2025-10-01,905,433,37
USG00670,CUST0176,2026-03-28,1658,106,50
USG00671,CUST1024,2026-03-23,255,220,32
USG00672,CUST1515,2026-03-21,156,330,50
USG00673,CUST0619,2025-08-30,751,115,36
USG00674,CUST1802,2025-07-29,1619,147,19
USG00675,CUST0892,2025-12-29,1978,174,44
USG00676,CUST1898,2025-08-01,1713,270,53
USG00677,CUST1229,2025-05-09,1011,318,69
USG00678,CUST0390,2026-02-26,169,500,91
USG00679,CUST0882,2025-10-03,1383,434,47
USG00680,CUST0973,2026-01-01,255,312,98
USG00681,CUST0481,2025-09-12,1239,102,2
USG00682,CUST0268,2026-01-22,372,195,68
USG00683,CUST1726,2025-08-28,1855,449,36
USG00684,CUST1002,2025-09-15,1826,493,74
USG00685,CUST0064,2025-05-08,424,93,33
USG00686,CUST1587,2025-08-12,917,494,55
USG00687,CUST1510,2026-02-05,284,382,22
USG00688,CUST1640,2025-08-24,1354,269,72
USG00689,CUST0941,2025-05-02,610,271,13
USG00690,CUST1690,2025-07-23,872,498,57
USG00691,CUST1023,2026-03-30,1310,404,84
USG00692,CUST0661,2026-02-15,1575,201,19
USG00693,CUST0364,2025-08-16,222,221,12
USG00694,CUST0462,2025-09-29,885,408,28
USG00695,CUST1405,2025-05-27,1252,287,38
USG00696,CUST0319,2025-05-16,876,23,15
USG00697,CUST1172,2025-06-02,446,422,18
USG00698,CUST1951,2025-07-08,962,107,4
USG00699,CUST0305,2025-11-04,571,216,26
USG00700,CUST0043,2025-08-20,1435,350,5
USG00701,CUST1442,2025-10-02,1537,376,80
USG00702,CUST1664,2025-05-28,419,240,7
USG00703,CUST1440,2025-06-27,177,389,83
USG00704,CUST0317,2026-04-12,738,311,51
USG00705,CUST0586,2025-11-29,1506,215,43
USG00706,CUST0323,2026-01-01,967,388,20
USG00707,CUST1103,2025-05-03,1299,367,85
USG00708,CUST0781,2025-08-11,870,435,59
USG00709,CUST1260,2025-07-04,320,291,57
USG00710,CUST1211,2025-10-23,190,456,16
USG00711,CUST0228,2025-05-12,384,265,1
USG00712,CUST1547,2025-11-20,1139,253,2
USG00713,CUST1580,2025-06-02,1521,235,94
USG00714,CUST1429,2026-03-20,1863,426,74
USG00715,CUST1697,2025-05-25,1412,102,14
USG00716,CUST0014,2025-12-23,212,434,11
USG00717,CUST0425,2025-06-18,1168,301,27
USG00718,CUST1056,2025-11-28,1551,21,50
USG00719,CUST1222,2025-09-16,1375,473,18
USG00720,CUST0117,2026-04-03,608,63,0
USG00721,CUST0765,2025-12-30,984,377,93
USG00722,CUST0076,2025-08-16,1104,38,53
USG00723,CUST0793,2026-04-09,430,176,90
USG00724,CUST0494,2025-08-01,1564,202,58
USG00725,CUST0130,2025-04-26,1098,65,92
USG00726,CUST1588,2026-01-08,873,43,48
USG00727,CUST0385,2025-09-25,204,440,31
USG00728,CUST1442,2026-03-25,455,207,91
USG00729,CUST1979,2026-04-14,1581,161,28
USG00730,CUST1338,2025-11-18,1046,160,7
USG00731,CUST1643,2025-07-31,744,45,49
USG00732,CUST0842,2025-11-17,1227,470,30
USG00733,CUST1264,2025-06-13,1232,255,27
USG00734,CUST0790,2026-04-18,163,39,7
USG00735,CUST1815,2026-04-19,521,255,22
USG00736,CUST0897,2025-12-04,874,412,48
USG00737,CUST0795,2026-03-20,1207,376,80
USG00738,CUST0881,2025-08-09,1744,415,32
USG00739,CUST0776,2025-12-19,129,207,36
USG00740,CUST0599,2025-10-22,279,221,28
USG00741,CUST0488,2025-12-09,1835,408,4
USG00742,CUST1467,2025-09-07,857,329,28
USG00743,CUST1115,2026-03-17,1495,487,58
USG00744,CUST0460,2025-09-24,1414,257,8
USG00745,CUST0944,2025-07-16,157,328,80
USG00746,CUST1908,2025-05-03,1193,192,80
USG00747,CUST0361,2025-06-13,623,430,76
USG00748,CUST1299,2025-10-13,1108,174,92
USG00749,CUST0168,2025-08-09,906,362,25
USG00750,CUST0388,2025-09-06,1114,66,47
USG00751,CUST1414,2025-09-12,1146,360,14
USG00752,CUST1309,2025-09-23,982,175,8
USG00753,CUST0526,2025-12-22,1504,420,28
USG00754,CUST1567,2026-01-11,463,457,43
USG00755,CUST1221,2026-02-24,176,81,88
USG00756,CUST0922,2025-12-22,600,163,59
USG00757,CUST1812,2025-10-19,323,177,10
USG00758,CUST1048,2025-12-06,1087,320,3
USG00759,CUST0855,2026-02-09,1126,345,86
USG00760,CUST0281,2026-03-12,1183,483,83
USG00761,CUST1806,2026-02-16,860,243,46
USG00762,CUST0255,2025-10-05,1711,407,88
USG00763,CUST1977,2026-04-17,1113,203,18
USG00764,CUST1548,2025-07-28,1463,196,11
USG00765,CUST1248,2026-04-21,1852,93,3
USG00766,CUST1037,2025-09-25,1559,11,85
USG00767,CUST0176,2025-10-04,341,241,33
USG00768,CUST0822,2025-04-25,432,189,26
USG00769,CUST0099,2026-01-30,1807,479,57
USG00770,CUST0642,2025-07-25,212,50,45
USG00771,CUST1361,2026-04-15,505,162,28
USG00772,CUST1942,2026-01-21,1900,86,6
USG00773,CUST1702,2026-02-22,946,275,62
USG00774,CUST0734,2025-11-07,1684,181,15
USG00775,CUST1054,2025-07-04,765,269,21
USG00776,CUST0056,2026-04-15,1836,253,72
USG00777,CUST1857,2026-04-02,639,93,93
USG00778,CUST1845,2025-12-08,403,194,46
USG00779,CUST1907,2025-08-25,124,328,24
USG00780,CUST1082,2025-10-15,495,171,17
USG00781,CUST0211,2026-03-18,1945,113,88
USG00782,CUST0452,2025-10-12,1051,355,20
USG00783,CUST1268,2025-11-26,828,319,31
USG00784,CUST1629,2026-03-17,1125,268,70
USG00785,CUST0483,2025-10-07,1277,132,52
USG00786,CUST1430,2026-03-01,1096,322,39
USG00787,CUST0472,2026-03-10,1166,450,47
USG00788,CUST1819,2025-12-20,736,379,58
USG00789,CUST0339,2025-07-02,1557,454,48
USG00790,CUST1098,2025-10-29,1311,464,42
USG00791,CUST1835,2026-02-17,641,251,16
USG00792,CUST1576,2025-12-04,1804,43,88
USG00793,CUST0325,2025-10-24,1193,385,33
USG00794,CUST1179,2025-12-20,1777,151,77
USG00795,CUST0859,2025-09-29,766,457,10
USG00796,CUST0763,2026-01-01,1305,133,90
USG00797,CUST1873,2025-09-18,1217,78,25
USG00798,CUST0535,2025-06-11,1486,417,64
USG00799,CUST0912,2025-10-11,923,34,5
USG00800,CUST0555,2025-08-22,253,354,15
USG00801,CUST0148,2025-09-08,1628,284,23
USG00802,CUST1001,2025-06-20,419,73,8
USG00803,CUST1625,2025-08-22,738,93,38
USG00804,CUST0251,2026-04-16,1581,488,100
USG00805,CUST0487,2025-06-27,1616,228,62
USG00806,CUST1623,2026-02-18,785,73,11
USG00807,CUST0955,2025-04-30,1449,313,19
USG00808,CUST1627,2026-03-04,1000,287,70
USG00809,CUST0415,2025-06-25,455,64,23
USG00810,CUST1339,2026-04-03,1664,454,39
USG00811,CUST0082,2025-05-03,278,12,7
USG00812,CUST0492,2025-10-19,1898,68,39
USG00813,CUST0986,2025-08-16,718,246,55
USG00814,CUST1107,2025-05-22,299,379,11
USG00815,CUST0254,2025-12-07,1105,181,26
USG00816,CUST1859,2025-11-11,1428,212,2
USG00817,CUST0284,2026-01-04,814,246,56
USG00818,CUST0219,2026-02-11,1371,450,20
USG00819,CUST1626,2026-04-05,801,138,77
USG00820,CUST0773,2025-11-19,521,470,89
USG00821,CUST1387,2025-05-26,1940,462,61
USG00822,CUST1607,2025-07-30,427,256,58
USG00823,CUST1028,2026-02-20,1712,211,50
USG00824,CUST0176,2025-09-14,770,157,13
USG00825,CUST1010,2025-05-11,498,267,83
USG00826,CUST0760,2025-08-12,1503,118,1
USG00827,CUST0610,2025-10-21,309,362,15
USG00828,CUST0460,2025-09-30,1304,13,42
USG00829,CUST1946,2026-04-08,1885,206,63
USG00830,CUST0456,2025-10-04,1288,449,44
USG00831,CUST1861,2025-08-28,1069,204,28
USG00832,CUST0423,2025-12-20,1149,22,95
USG00833,CUST0072,2025-07-12,614,385,69
USG00834,CUST0419,2026-02-23,518,324,95
USG00835,CUST0308,2025-12-20,204,230,97
USG00836,CUST0892,2025-07-30,1228,474,31
USG00837,CUST0445,2026-03-16,485,484,0
USG00838,CUST1380,2026-02-06,1620,36,70
USG00839,CUST0195,2025-12-05,1485,99,100
USG00840,CUST0255,2025-08-22,1932,500,54
USG00841,CUST0716,2025-06-29,1120,29,54
USG00842,CUST1563,2025-09-03,446,46,51
USG00843,CUST1418,2025-05-22,1137,302,80
USG00844,CUST1445,2025-04-24,573,48,51
USG00845,CUST1949,2026-03-07,1792,209,22
USG00846,CUST0760,2025-10-19,190,494,78
USG00847,CUST0907,2026-01-18,1857,39,62
USG00848,CUST1981,2025-05-24,898,461,30
USG00849,CUST0926,2026-03-25,742,142,86
USG00850,CUST0624,2025-08-22,1717,337,41
USG00851,CUST0658,2025-08-05,452,366,19
USG00852,CUST1461,2025-08-27,242,306,15
USG00853,CUST0078,2025-07-31,1467,256,35
USG00854,CUST0449,2025-10-22,1325,276,9
USG00855,CUST1226,2025-12-24,398,20,64
USG00856,CUST0663,2026-01-28,341,278,59
USG00857,CUST1300,2026-03-22,1455,115,67
USG00858,CUST1349,2025-11-02,1819,79,90
USG00859,CUST1680,2025-05-30,1077,329,9
USG00860,CUST1373,2026-04-01,938,279,23
USG00861,CUST0508,2025-07-15,1540,213,22
USG00862,CUST1740,2025-09-25,385,167,57
USG00863,CUST0909,2025-09-17,232,18,60
USG00864,CUST1373,2025-08-23,1069,155,70
USG00865,CUST0673,2025-11-18,1227,239,98
USG00866,CUST1502,2026-03-31,996,219,72
USG00867,CUST1389,2026-01-06,719,233,12
USG00868,CUST0420,2025-10-08,114,226,37
USG00869,CUST1767,2026-01-24,142,149,53
USG00870,CUST1786,2026-03-02,1309,126,96
USG00871,CUST0601,2025-05-01,1326,220,4
USG00872,CUST1097,2025-05-28,1270,383,58
USG00873,CUST0722,2025-07-17,970,93,72
USG00874,CUST0435,2025-12-12,595,409,32
USG00875,CUST1428,2026-02-25,903,327,13
USG00876,CUST0486,2025-05-19,236,42,2
USG00877,CUST1864,2025-05-31,1988,470,13
USG00878,CUST1816,2026-04-07,1354,272,100
USG00879,CUST1710,2025-09-27,1323,107,48
USG00880,CUST0735,2025-06-16,1028,104,46
USG00881,CUST1006,2025-07-03,1888,86,7
USG00882,CUST1594,2026-03-24,815,159,57
USG00883,CUST1467,2026-02-04,604,452,45
USG00884,CUST0928,2025-10-24,1043,371,22
USG00885,CUST1872,2025-10-03,1374,243,42
USG00886,CUST0310,2026-04-04,1624,429,9
USG00887,CUST0561,2025-12-15,854,289,5
USG00888,CUST0063,2025-06-14,309,86,45
USG00889,CUST1951,2025-07-10,1672,329,61
USG00890,CUST0773,2025-09-21,483,75,99
USG00891,CUST1508,2025-09-02,1084,285,59
USG00892,CUST1795,2025-07-28,158,464,32
USG00893,CUST0791,2025-06-26,149,201,27
USG00894,CUST0419,2025-08-24,766,105,95
USG00895,CUST1633,2025-04-28,1521,232,46
USG00896,CUST1288,2025-06-24,283,479,45
USG00897,CUST0697,2026-04-09,1148,265,8
USG00898,CUST1514,2025-11-14,891,438,68
USG00899,CUST0444,2025-09-14,397,478,27
USG00900,CUST1947,2026-02-22,1107,303,68
USG00901,CUST0454,2025-07-12,789,421,16
USG00902,CUST0313,2026-02-18,1083,437,53
USG00903,CUST0541,2025-11-21,1179,344,67
USG00904,CUST0026,2025-06-19,242,423,0
USG00905,CUST1626,2025-11-29,1882,356,5
USG00906,CUST0497,2025-07-01,688,112,85
USG00907,CUST1393,2026-03-04,700,13,68
USG00908,CUST0476,2025-10-30,1571,412,12
USG00909,CUST1915,2025-11-24,871,347,17
USG00910,CUST1854,2025-12-04,343,109,44
USG00911,CUST0206,2026-01-14,1990,433,45
USG00912,CUST1104,2025-08-20,1679,202,39
USG00913,CUST0061,2025-07-22,522,71,84
USG00914,CUST1731,2025-08-18,887,364,69
USG00915,CUST0326,2026-03-27,1769,329,58
USG00916,CUST1821,2025-07-18,494,478,14
USG00917,CUST1636,2025-09-07,678,260,58
USG00918,CUST1867,2025-10-03,1861,130,74
USG00919,CUST0410,2025-08-17,1909,42,50
USG00920,CUST1277,2026-01-28,297,359,51
USG00921,CUST0673,2025-12-10,1988,143,75
USG00922,CUST1141,2025-12-26,1918,20,71
USG00923,CUST1068,2026-03-04,1730,288,14
USG00924,CUST1358,2025-09-10,1208,370,44
USG00925,CUST1009,2026-02-06,197,53,99
USG00926,CUST0025,2025-09-07,1531,18,64
USG00927,CUST0455,2026-01-20,1491,245,58
USG00928,CUST1340,2025-10-24,1466,180,41
USG00929,CUST1701,2025-07-03,1616,28,86
USG00930,CUST0037,2026-01-01,1210,11,79
USG00931,CUST1299,2025-06-12,363,49,31
USG00932,CUST0301,2025-05-15,821,470,82
USG00933,CUST1488,2025-11-19,661,49,46
USG00934,CUST0895,2025-11-17,163,201,25
USG00935,CUST0529,2025-08-14,1561,133,56
USG00936,CUST1560,2025-09-26,795,392,76
USG00937,CUST1898,2026-02-07,888,44,70
USG00938,CUST0389,2025-12-31,750,316,40
USG00939,CUST1901,2025-06-08,278,174,75
USG00940,CUST0327,2025-06-03,1611,68,17
USG00941,CUST1522,2025-06-02,495,280,36
USG00942,CUST1552,2025-07-19,546,269,97
USG00943,CUST1397,2025-07-06,1128,439,39
USG00944,CUST0920,2026-03-25,1986,270,34
USG00945,CUST0052,2025-07-20,1737,281,53
USG00946,CUST0929,2025-09-24,535,235,28
USG00947,CUST1455,2026-02-20,195,47,95
USG00948,CUST0454,2026-02-22,1195,52,83
USG00949,CUST0776,2025-08-23,854,22,59
USG00950,CUST0913,2026-02-15,598,152,86
USG00951,CUST0361,2026-03-24,680,85,86
USG00952,CUST1640,2026-04-13,660,367,49
USG00953,CUST0690,2025-11-02,1342,379,11
USG00954,CUST0896,2026-01-23,1859,206,35
USG00955,CUST1011,2025-08-03,1554,365,41
USG00956,CUST0502,2026-04-02,590,32,63
USG00957,CUST1691,2025-12-06,1920,419,24
USG00958,CUST0274,2025-09-10,667,125,14
USG00959,CUST0238,2025-12-05,1532,440,83
USG00960,CUST0937,2025-05-03,953,226,74
USG00961,CUST0160,2025-12-14,1841,365,94
USG00962,CUST0764,2025-09-25,681,71,75
USG00963,CUST1923,2025-07-04,1659,482,90
USG00964,CUST0471,2026-02-20,1953,164,65
USG00965,CUST0877,2025-04-24,908,31,17
USG00966,CUST0694,2026-02-13,1730,346,4
USG00967,CUST0783,2025-10-06,1248,18,41
USG00968,CUST0130,2025-04-28,1773,372,77
USG00969,CUST1053,2025-09-02,1545,114,97
USG00970,CUST1313,2026-02-11,212,342,39
USG00971,CUST1129,2025-12-01,1310,482,92
USG00972,CUST0536,2026-01-01,707,468,16
USG00973,CUST0701,2026-01-22,1053,178,15
USG00974,CUST1652,2026-02-01,431,447,9
USG00975,CUST0526,2025-08-12,1045,455,7
USG00976,CUST0847,2025-05-25,1020,279,98
USG00977,CUST0563,2026-01-15,231,218,19
USG00978,CUST0323,2025-08-29,523,145,65
USG00979,CUST0736,2026-02-17,1357,221,90
USG00980,CUST1831,2026-01-20,1336,322,90
USG00981,CUST1418,2025-12-25,871,334,7
USG00982,CUST0744,2026-01-16,1044,117,73
USG00983,CUST1666,2026-01-29,1665,104,73
USG00984,CUST0327,2026-03-13,858,402,39
USG00985,CUST0078,2025-09-22,1127,280,10
USG00986,CUST0039,2025-09-20,545,436,88
USG00987,CUST1179,2026-02-10,693,348,71
USG00988,CUST0398,2026-01-05,1246,102,84
USG00989,CUST1068,2025-12-29,586,256,58
USG00990,CUST1877,2026-03-08,1513,455,3
USG00991,CUST0364,2025-06-23,1672,488,50
USG00992,CUST0701,2025-10-17,480,240,60
USG00993,CUST1283,2025-07-07,702,75,63
USG00994,CUST1588,2025-07-06,508,148,89
USG00995,CUST0580,2025-08-15,831,420,44
USG00996,CUST1167,2025-11-23,1156,229,17
USG00997,CUST1704,2025-09-01,1881,401,87
USG00998,CUST1312,2026-01-30,1734,255,81
USG00999,CUST0176,2025-06-02,1401,349,99
USG01000,CUST0546,2025-06-27,1845,429,29
USG01001,CUST0865,2026-04-09,298,290,76
USG01002,CUST1979,2025-06-25,272,105,87
USG01003,CUST1996,2026-01-08,1983,174,85
USG01004,CUST1986,2025-04-23,1452,118,75
USG01005,CUST1285,2025-08-24,1314,210,75
USG01006,CUST0083,2026-03-24,1742,231,27
USG01007,CUST1067,2026-03-18,912,87,82
USG01008,CUST0580,2025-05-03,1863,59,27
USG01009,CUST1293,2025-10-27,1627,105,83
USG01010,CUST0942,2026-03-15,1542,384,56
USG01011,CUST0199,2025-04-25,464,376,30
USG01012,CUST1382,2025-09-11,705,102,57
USG01013,CUST0068,2025-09-10,1619,299,38
USG01014,CUST1170,2026-01-01,370,240,100
USG01015,CUST1990,2026-03-18,1072,110,92
USG01016,CUST1001,2026-01-26,1521,207,18
USG01017,CUST0868,2025-06-15,1005,66,54
USG01018,CUST0920,2026-01-22,518,135,37
USG01019,CUST0289,2025-12-27,1493,367,25
USG01020,CUST1258,2025-12-24,187,419,68
USG01021,CUST1174,2025-10-15,1440,225,7
USG01022,CUST1360,2026-03-02,1081,374,29
USG01023,CUST0191,2025-09-21,1854,240,4
USG01024,CUST0832,2025-05-14,1256,470,10
USG01025,CUST1300,2025-06-29,655,253,40
USG01026,CUST1596,2025-09-03,1101,18,28
USG01027,CUST0363,2025-12-02,177,437,99
USG01028,CUST1968,2025-12-22,765,67,78
USG01029,CUST0541,2025-12-26,1395,419,38
USG01030,CUST1119,2026-02-12,1987,326,37
USG01031,CUST0573,2025-12-28,1903,22,9
USG01032,CUST0699,2026-01-03,1375,438,7
USG01033,CUST1038,2025-11-11,535,318,57
USG01034,CUST0308,2025-07-17,1618,389,2
USG01035,CUST1836,2026-04-07,1902,29,30
USG01036,CUST0491,2025-11-02,796,322,81
USG01037,CUST0850,2025-11-23,394,453,30
USG01038,CUST0852,2025-09-05,1013,298,58
USG01039,CUST1338,2025-05-20,1841,401,58
USG01040,CUST0695,2025-08-13,671,206,6
USG01041,CUST1998,2026-01-26,432,109,35
USG01042,CUST0311,2025-09-30,441,44,78
USG01043,CUST1288,2025-08-04,850,90,47
USG01044,CUST1474,2025-06-10,1131,240,84
USG01045,CUST0892,2025-12-10,784,151,85
USG01046,CUST1295,2025-09-05,1250,352,28
USG01047,CUST0794,2025-07-04,679,104,42
USG01048,CUST0825,2026-04-04,1059,362,15
USG01049,CUST1929,2025-12-01,1964,434,41
USG01050,CUST1386,2025-04-28,200,467,86
USG01051,CUST1346,2026-03-28,229,212,87
USG01052,CUST1095,2025-09-01,858,84,98
USG01053,CUST0394,2025-06-29,722,453,9
USG01054,CUST0237,2025-09-22,881,57,78
USG01055,CUST1474,2025-12-05,454,188,67
USG01056,CUST1044,2025-07-15,1175,220,95
USG01057,CUST1617,2026-04-04,462,165,79
USG01058,CUST0735,2025-05-10,543,284,89
USG01059,CUST1427,2025-07-28,1871,250,68
USG01060,CUST0619,2025-08-27,1041,265,21
USG01061,CUST0739,2026-04-09,744,83,11
USG01062,CUST0221,2025-04-30,1783,177,30
USG01063,CUST0141,2025-12-19,1717,473,10
USG01064,CUST0514,2026-02-07,127,34,90
USG01065,CUST1478,2026-04-15,206,59,68
USG01066,CUST0811,2025-07-25,1099,240,43
USG01067,CUST0010,2025-06-07,1910,116,2
USG01068,CUST1232,2025-12-15,454,24,71
USG01069,CUST1370,2025-07-14,978,130,98
USG01070,CUST1451,2026-02-25,1098,10,53
USG01071,CUST0899,2025-08-24,1471,86,41
USG01072,CUST0916,2025-08-24,662,365,72
USG01073,CUST1098,2025-05-05,1146,134,29
USG01074,CUST1646,2026-01-27,1474,442,75
USG01075,CUST1305,2025-06-26,514,330,66
USG01076,CUST1699,2025-10-14,439,116,58
USG01077,CUST1994,2025-08-23,1031,423,20
USG01078,CUST0565,2026-01-02,1346,466,35
USG01079,CUST1107,2025-09-18,1273,461,48
USG01080,CUST0984,2025-07-29,504,275,17
USG01081,CUST0490,2026-04-02,267,236,33
USG01082,CUST0115,2025-07-24,301,142,64
USG01083,CUST0798,2025-10-06,969,318,27
USG01084,CUST1856,2025-10-03,1358,62,2
USG01085,CUST0681,2026-03-06,1363,101,40
USG01086,CUST1999,2026-04-13,1088,41,96
USG01087,CUST0432,2025-06-05,726,406,23
USG01088,CUST1430,2025-10-12,1475,78,83
USG01089,CUST0873,2025-08-07,299,396,81
USG01090,CUST0680,2026-02-26,1804,500,5
USG01091,CUST0550,2025-07-10,1170,185,71
USG01092,CUST1398,2025-05-18,180,361,58
USG01093,CUST0309,2026-01-02,1160,250,58
USG01094,CUST0952,2025-09-05,1057,238,90
USG01095,CUST0205,2026-02-20,597,137,59
USG01096,CUST0233,2025-08-02,1132,81,9
USG01097,CUST0113,2026-03-14,1152,443,86
USG01098,CUST1685,2025-09-03,1405,113,70
USG01099,CUST0040,2025-11-29,1968,71,53
USG01100,CUST0433,2025-07-15,180,494,28
USG01101,CUST0915,2025-10-11,1354,175,64
USG01102,CUST1703,2025-10-18,1738,323,40
USG01103,CUST0712,2025-10-22,752,107,64
USG01104,CUST1873,2025-09-22,564,304,79
USG01105,CUST0985,2025-06-13,283,247,56
USG01106,CUST0146,2025-06-10,1448,280,95
USG01107,CUST0417,2026-01-01,1031,28,62
USG01108,CUST0705,2026-03-27,461,485,20
USG01109,CUST1607,2025-12-19,1971,411,98
USG01110,CUST1623,2025-10-20,708,270,26
USG01111,CUST0203,2026-02-09,1444,129,20
USG01112,CUST0835,2026-04-14,1932,60,88
USG01113,CUST0629,2025-10-08,220,279,40
USG01114,CUST1050,2025-12-28,141,484,74
USG01115,CUST1849,2026-02-13,653,347,79
USG01116,CUST1528,2025-05-08,984,48,44
USG01117,CUST0282,2025-07-12,344,261,70
