complaint_id,customer_id,complaint_type,description,status,created_date,resolved_date
CMP01438,CUST0412,Network,Issue reported,Closed,2026-03-11,2026-03-11
CMP01439,CUST0657,Service,Issue reported,Closed,2025-05-26,2025-05-26
CMP01440,CUST0163,Billing,Issue reported,Open,2026-03-30,2026-03-30
CMP01441,CUST0496,Billing,Issue reported,Open,2025-12-04,2025-12-04
CMP01442,CUST0406,Network,Issue reported,Closed,2026-03-01,2026-03-01
CMP01443,CUST0843,Network,Issue reported,Open,2025-08-15,2025-08-15
CMP01444,CUST0465,Network,Issue reported,Open,2025-06-09,2025-06-09
CMP01445,CUST0842,Billing,Issue reported,Closed,2025-05-18,2025-05-18
CMP01446,CUST0527,Network,Issue reported,Closed,2025-05-13,2025-05-13
CMP01447,CUST0409,Service,Issue reported,Open,2026-01-03,2026-01-03
CMP01448,CUST0078,Network,Issue reported,Closed,2026-02-07,2026-02-07
CMP01449,CUST0662,Billing,Issue reported,Open,2026-04-17,2026-04-17
CMP01450,CUST0684,Network,Issue reported,Closed,2025-10-25,2025-10-25
CMP01451,CUST1119,Billing,Issue reported,Closed,2025-05-26,2025-05-26
CMP01452,CUST1848,Network,Issue reported,Closed,2026-02-19,2026-02-19
CMP01453,CUST0496,Network,Issue reported,Open,2025-07-16,2025-07-16
CMP01454,CUST1115,Service,Issue reported,Closed,2025-06-08,2025-06-08
CMP01455,CUST0967,Network,Issue reported,Closed,2026-02-22,2026-02-22
CMP01456,CUST0213,Service,Issue reported,Closed,2025-08-17,2025-08-17
CMP01457,CUST0694,Service,Issue reported,Closed,2025-12-21,2025-12-21
CMP01458,CUST1928,Service,Issue reported,Closed,2025-12-01,2025-12-01
CMP01459,CUST1275,Network,Issue reported,Closed,2026-01-16,2026-01-16
CMP01460,CUST1046,Network,Issue reported,Closed,2026-02-26,2026-02-26
CMP01461,CUST0866,Network,Issue reported,Open,2026-03-17,2026-03-17
CMP01462,CUST1994,Service,Issue reported,Closed,2025-11-03,2025-11-03
CMP01463,CUST0298,Service,Issue reported,Open,2025-09-28,2025-09-28
CMP01464,CUST0169,Billing,Issue reported,Open,2025-07-19,2025-07-19
CMP01465,CUST1734,Service,Issue reported,Closed,2025-10-08,2025-10-08
CMP01466,CUST1688,Service,Issue reported,Open,2025-09-27,2025-09-27
CMP01467,CUST1629,Service,Issue reported,Open,2026-04-09,2026-04-09
CMP01468,CUST0811,Network,Issue reported,Closed,2026-03-27,2026-03-27
CMP01469,CUST0603,Network,Issue reported,Open,2025-11-20,2025-11-20
CMP01470,CUST0650,Billing,Issue reported,Closed,2025-04-22,2025-04-22
CMP01471,CUST1854,Network,Issue reported,Open,2025-07-23,2025-07-23
CMP01472,CUST0329,Service,Issue reported,Open,2025-05-08,2025-05-08
CMP01473,CUST1994,Network,Issue reported,Open,2025-08-27,2025-08-27
CMP01474,CUST1367,Service,Issue reported,Open,2025-05-16,2025-05-16
CMP01475,CUST1127,Network,Issue reported,Closed,2025-09-05,2025-09-05
CMP01476,CUST0535,Service,Issue reported,Open,2025-11-14,2025-11-14
CMP01477,CUST0907,Billing,Issue reported,Closed,2026-01-19,2026-01-19
CMP01478,CUST1603,Network,Issue reported,Open,2025-05-22,2025-05-22
CMP01479,CUST0466,Billing,Issue reported,Closed,2026-02-26,2026-02-26
CMP01480,CUST1758,Billing,Issue reported,Closed,2025-06-03,2025-06-03
CMP01481,CUST0309,Network,Issue reported,Closed,2026-04-11,2026-04-11
CMP01482,CUST0792,Service,Issue reported,Open,2025-05-01,2025-05-01
CMP01483,CUST0410,Service,Issue reported,Open,2025-12-20,2025-12-20
CMP01484,CUST0691,Billing,Issue reported,Open,2025-08-26,2025-08-26
CMP01485,CUST0355,Service,Issue reported,Closed,2025-09-22,2025-09-22
CMP01486,CUST0099,Service,Issue reported,Open,2025-07-06,2025-07-06
CMP01487,CUST0359,Service,Issue reported,Closed,2025-07-06,2025-07-06
CMP01488,CUST1508,Service,Issue reported,Open,2025-07-04,2025-07-04
CMP01489,CUST1898,Billing,Issue reported,Closed,2025-07-04,2025-07-04
CMP01490,CUST1816,Billing,Issue reported,Closed,2026-01-09,2026-01-09
CMP01491,CUST1132,Service,Issue reported,Closed,2025-05-11,2025-05-11
CMP01492,CUST1404,Service,Issue reported,Closed,2025-07-05,2025-07-05
CMP01493,CUST0866,Service,Issue reported,Closed,2025-05-25,2025-05-25
CMP01494,CUST1595,Network,Issue reported,Open,2026-01-24,2026-01-24
CMP01495,CUST1981,Billing,Issue reported,Open,2026-04-01,2026-04-01
CMP01496,CUST1242,Service,Issue reported,Open,2026-03-17,2026-03-17
CMP01497,CUST1259,Network,Issue reported,Open,2025-09-06,2025-09-06
CMP01498,CUST1036,Service,Issue reported,Closed,2026-02-19,2026-02-19
CMP01499,CUST0785,Network,Issue reported,Open,2025-12-08,2025-12-08
CMP01500,CUST1544,Billing,Issue reported,Open,2025-09-17,2025-09-17
CMP01501,CUST0235,Network,Issue reported,Closed,2026-02-25,2026-02-25
CMP01502,CUST0291,Billing,Issue reported,Closed,2025-06-14,2025-06-14
CMP01503,CUST0398,Service,Issue reported,Open,2026-01-21,2026-01-21
CMP01504,CUST1732,Service,Issue reported,Closed,2026-01-26,2026-01-26
CMP01505,CUST1311,Billing,Issue reported,Open,2026-03-16,2026-03-16
CMP01506,CUST1943,Network,Issue reported,Closed,2025-10-08,2025-10-08
CMP01507,CUST0151,Network,Issue reported,Closed,2025-08-17,2025-08-17
CMP01508,CUST0410,Billing,Issue reported,Open,2025-11-06,2025-11-06
CMP01509,CUST0644,Billing,Issue reported,Open,2025-08-25,2025-08-25
CMP01510,CUST1815,Service,Issue reported,Closed,2025-05-23,2025-05-23
CMP01511,CUST0705,Billing,Issue reported,Closed,2025-10-02,2025-10-02
CMP01512,CUST0567,Service,Issue reported,Open,2025-12-21,2025-12-21
CMP01513,CUST1079,Service,Issue reported,Closed,2026-04-02,2026-04-02
CMP01514,CUST1801,Network,Issue reported,Open,2025-08-16,2025-08-16
CMP01515,CUST0478,Network,Issue reported,Closed,2025-05-04,2025-05-04
CMP01516,CUST0419,Billing,Issue reported,Open,2025-10-09,2025-10-09
CMP01517,CUST0286,Service,Issue reported,Closed,2026-03-16,2026-03-16
CMP01518,CUST0342,Service,Issue reported,Closed,2026-02-20,2026-02-20
CMP01519,CUST1242,Service,Issue reported,Closed,2025-12-14,2025-12-14
CMP01520,CUST1076,Billing,Issue reported,Open,2025-11-08,2025-11-08
CMP01521,CUST0203,Service,Issue reported,Open,2025-06-26,2025-06-26
CMP01522,CUST0284,Network,Issue reported,Closed,2025-07-30,2025-07-30
CMP01523,CUST0485,Billing,Issue reported,Closed,2025-05-13,2025-05-13
CMP01524,CUST0395,Billing,Issue reported,Open,2026-01-04,2026-01-04
CMP01525,CUST0460,Service,Issue reported,Open,2025-04-21,2025-04-21
CMP01526,CUST1685,Service,Issue reported,Open,2026-01-05,2026-01-05
CMP01527,CUST1885,Billing,Issue reported,Closed,2026-03-31,2026-03-31
CMP01528,CUST1754,Service,Issue reported,Closed,2025-12-10,2025-12-10
CMP01529,CUST1549,Billing,Issue reported,Closed,2025-06-20,2025-06-20
CMP01530,CUST1983,Network,Issue reported,Open,2025-10-11,2025-10-11
CMP01531,CUST0802,Billing,Issue reported,Open,2025-11-09,2025-11-09
CMP01532,CUST0644,Billing,Issue reported,Closed,2026-02-01,2026-02-01
CMP01533,CUST0998,Service,Issue reported,Open,2026-04-17,2026-04-17
CMP01534,CUST1018,Network,Issue reported,Closed,2025-09-16,2025-09-16
CMP01535,CUST0414,Billing,Issue reported,Closed,2025-11-06,2025-11-06
CMP01536,CUST1581,Billing,Issue reported,Open,2025-07-15,2025-07-15
CMP01537,CUST0530,Billing,Issue reported,Open,2025-05-07,2025-05-07
CMP01538,CUST0286,Billing,Issue reported,Open,2025-12-05,2025-12-05
CMP01539,CUST0999,Billing,Issue reported,Closed,2026-01-10,2026-01-10
CMP01540,CUST0801,Service,Issue reported,Closed,2025-12-31,2025-12-31
CMP01541,CUST0851,Network,Issue reported,Closed,2026-01-11,2026-01-11
CMP01542,CUST1894,Service,Issue reported,Closed,2025-05-16,2025-05-16
CMP01543,CUST1848,Billing,Issue reported,Open,2026-03-17,2026-03-17
CMP01544,CUST1044,Billing,Issue reported,Closed,2026-02-15,2026-02-15
CMP01545,CUST0673,Service,Issue reported,Open,2025-05-13,2025-05-13
CMP01546,CUST1098,Billing,Issue reported,Closed,2026-01-18,2026-01-18
CMP01547,CUST0831,Network,Issue reported,Open,2025-04-30,2025-04-30
CMP01548,CUST0002,Network,Issue reported,Closed,2025-07-04,2025-07-04
CMP01549,CUST1649,Billing,Issue reported,Closed,2025-12-23,2025-12-23
CMP01550,CUST0611,Billing,Issue reported,Closed,2025-07-03,2025-07-03
CMP01551,CUST0412,Service,Issue reported,Closed,2025-08-26,2025-08-26
CMP01552,CUST1143,Billing,Issue reported,Open,2025-04-21,2025-04-21
CMP01553,CUST1318,Billing,Issue reported,Open,2026-03-04,2026-03-04
CMP01554,CUST1979,Service,Issue reported,Open,2025-09-12,2025-09-12
CMP01555,CUST0829,Service,Issue reported,Closed,2025-08-05,2025-08-05
CMP01556,CUST0356,Network,Issue reported,Closed,2025-12-28,2025-12-28
CMP01557,CUST0844,Service,Issue reported,Closed,2025-10-24,2025-10-24
CMP01558,CUST1609,Billing,Issue reported,Closed,2026-04-12,2026-04-12
CMP01559,CUST1508,Network,Issue reported,Closed,2026-04-09,2026-04-09
CMP01560,CUST1473,Network,Issue reported,Closed,2025-09-06,2025-09-06
CMP01561,CUST1745,Network,Issue reported,Open,2025-09-25,2025-09-25
CMP01562,CUST1984,Billing,Issue reported,Closed,2025-08-16,2025-08-16
CMP01563,CUST0053,Service,Issue reported,Closed,2026-01-13,2026-01-13
CMP01564,CUST1798,Service,Issue reported,Open,2025-09-20,2025-09-20
CMP01565,CUST0830,Network,Issue reported,Closed,2025-09-12,2025-09-12
CMP01566,CUST1194,Billing,Issue reported,Closed,2026-02-24,2026-02-24
CMP01567,CUST1706,Network,Issue reported,Closed,2026-04-15,2026-04-15
CMP01568,CUST1713,Service,Issue reported,Closed,2026-02-13,2026-02-13
CMP01569,CUST1059,Service,Issue reported,Open,2026-03-15,2026-03-15
CMP01570,CUST0760,Service,Issue reported,Open,2026-03-23,2026-03-23
CMP01571,CUST0202,Network,Issue reported,Open,2026-04-19,2026-04-19
CMP01572,CUST1487,Billing,Issue reported,Open,2025-06-13,2025-06-13
CMP01573,CUST1340,Service,Issue reported,Closed,2026-02-07,2026-02-07
CMP01574,CUST0317,Billing,Issue reported,Open,2026-04-14,2026-04-14
CMP01575,CUST0897,Network,Issue reported,Open,2025-10-02,2025-10-02
CMP01576,CUST0981,Service,Issue reported,Open,2026-02-26,2026-02-26
CMP01577,CUST0754,Service,Issue reported,Open,2026-01-27,2026-01-27
CMP01578,CUST1466,Billing,Issue reported,Closed,2025-06-23,2025-06-23
CMP01579,CUST1840,Network,Issue reported,Open,2025-08-06,2025-08-06
CMP01580,CUST0390,Network,Issue reported,Closed,2025-11-02,2025-11-02
CMP01581,CUST0209,Network,Issue reported,Open,2025-09-10,2025-09-10
CMP01582,CUST1153,Network,Issue reported,Open,2026-03-11,2026-03-11
CMP01583,CUST1664,Network,Issue reported,Open,2025-12-18,2025-12-18
CMP01584,CUST0891,Network,Issue reported,Open,2025-08-14,2025-08-14
CMP01585,CUST0098,Billing,Issue reported,Closed,2026-02-28,2026-02-28
CMP01586,CUST0677,Service,Issue reported,Closed,2026-03-07,2026-03-07
CMP01587,CUST0277,Network,Issue reported,Closed,2026-04-09,2026-04-09
CMP01588,CUST1928,Service,Issue reported,Open,2025-12-05,2025-12-05
CMP01589,CUST1358,Service,Issue reported,Closed,2025-12-29,2025-12-29
CMP01590,CUST0168,Billing,Issue reported,Open,2026-03-28,2026-03-28
CMP01591,CUST1454,Billing,Issue reported,Closed,2025-04-24,2025-04-24
CMP01592,CUST0552,Service,Issue reported,Open,2025-06-27,2025-06-27
CMP01593,CUST1163,Service,Issue reported,Closed,2026-01-12,2026-01-12
CMP01594,CUST0276,Network,Issue reported,Open,2025-08-13,2025-08-13
CMP01595,CUST0931,Service,Issue reported,Closed,2025-07-30,2025-07-30
CMP01596,CUST0762,Service,Issue reported,Closed,2025-09-25,2025-09-25
CMP01597,CUST0542,Service,Issue reported,Closed,2025-12-26,2025-12-26
CMP01598,CUST0599,Network,Issue reported,Closed,2025-10-07,2025-10-07
CMP01599,CUST1300,Service,Issue reported,Open,2025-05-30,2025-05-30
CMP01600,CUST1896,Service,Issue reported,Open,2025-12-28,2025-12-28
CMP01601,CUST1833,Service,Issue reported,Closed,2025-12-13,2025-12-13
CMP01602,CUST0579,Service,Issue reported,Closed,2025-12-22,2025-12-22
CMP01603,CUST1948,Service,Issue reported,Closed,2026-04-12,2026-04-12
CMP01604,CUST1585,Service,Issue reported,Open,2026-02-13,2026-02-13
CMP01605,CUST1147,Billing,Issue reported,Open,2025-11-27,2025-11-27
CMP01606,CUST1474,Service,Issue reported,Open,2025-09-08,2025-09-08
CMP01607,CUST1846,Network,Issue reported,Open,2025-11-05,2025-11-05
CMP01608,CUST1576,Billing,Issue reported,Closed,2025-09-24,2025-09-24
CMP01609,CUST0344,Service,Issue reported,Open,2026-02-15,2026-02-15
CMP01610,CUST1170,Service,Issue reported,Closed,2026-03-06,2026-03-06
CMP01611,CUST0233,Billing,Issue reported,Open,2025-09-16,2025-09-16
CMP01612,CUST1221,Service,Issue reported,Closed,2025-05-05,2025-05-05
CMP01613,CUST1134,Network,Issue reported,Closed,2026-03-20,2026-03-20
CMP01614,CUST0586,Network,Issue reported,Closed,2025-07-14,2025-07-14
CMP01615,CUST0377,Network,Issue reported,Open,2025-12-04,2025-12-04
CMP01616,CUST1295,Service,Issue reported,Closed,2025-07-02,2025-07-02
CMP01617,CUST1770,Billing,Issue reported,Closed,2025-11-08,2025-11-08
CMP01618,CUST1842,Billing,Issue reported,Open,2026-03-17,2026-03-17
CMP01619,CUST0166,Billing,Issue reported,Closed,2026-01-09,2026-01-09
CMP01620,CUST1109,Service,Issue reported,Closed,2026-03-08,2026-03-08
CMP01621,CUST0324,Network,Issue reported,Open,2025-12-20,2025-12-20
CMP01622,CUST1676,Service,Issue reported,Open,2026-04-06,2026-04-06
CMP01623,CUST0480,Service,Issue reported,Open,2025-08-25,2025-08-25
CMP01624,CUST1617,Network,Issue reported,Closed,2025-11-26,2025-11-26
CMP01625,CUST0493,Network,Issue reported,Closed,2025-06-03,2025-06-03
CMP01626,CUST0004,Network,Issue reported,Open,2026-04-03,2026-04-03
CMP01627,CUST1154,Service,Issue reported,Open,2025-07-24,2025-07-24
CMP01628,CUST1272,Billing,Issue reported,Open,2025-04-28,2025-04-28
CMP01629,CUST0335,Service,Issue reported,Closed,2025-12-13,2025-12-13
CMP01630,CUST1456,Network,Issue reported,Open,2026-02-07,2026-02-07
CMP01631,CUST0477,Service,Issue reported,Closed,2025-09-23,2025-09-23
CMP01632,CUST1015,Service,Issue reported,Closed,2026-01-06,2026-01-06
CMP01633,CUST0020,Network,Issue reported,Closed,2026-03-30,2026-03-30
CMP01634,CUST0723,Service,Issue reported,Closed,2026-02-05,2026-02-05
CMP01635,CUST1964,Billing,Issue reported,Closed,2026-04-19,2026-04-19
CMP01636,CUST1707,Billing,Issue reported,Open,2025-08-08,2025-08-08
CMP01637,CUST0750,Network,Issue reported,Open,2025-06-03,2025-06-03
CMP01638,CUST1307,Service,Issue reported,Open,2025-08-21,2025-08-21
CMP01639,CUST1610,Service,Issue reported,Open,2025-10-28,2025-10-28
CMP01640,CUST1761,Service,Issue reported,Closed,2025-05-22,2025-05-22
CMP01641,CUST1892,Network,Issue reported,Open,2025-07-06,2025-07-06
CMP01642,CUST0677,Network,Issue reported,Closed,2026-01-12,2026-01-12
CMP01643,CUST1098,Billing,Issue reported,Open,2025-08-05,2025-08-05
CMP01644,CUST0295,Network,Issue reported,Closed,2026-03-11,2026-03-11
CMP01645,CUST1363,Billing,Issue reported,Closed,2025-08-27,2025-08-27
CMP01646,CUST0954,Service,Issue reported,Open,2026-02-19,2026-02-19
CMP01647,CUST0852,Network,Issue reported,Open,2025-12-03,2025-12-03
CMP01648,CUST0937,Service,Issue reported,Open,2025-12-18,2025-12-18
CMP01649,CUST1391,Service,Issue reported,Open,2025-11-01,2025-11-01
CMP01650,CUST0247,Service,Issue reported,Open,2025-07-17,2025-07-17
CMP01651,CUST0044,Billing,Issue reported,Closed,2025-08-09,2025-08-09
CMP01652,CUST0827,Service,Issue reported,Closed,2025-10-27,2025-10-27
CMP01653,CUST0106,Billing,Issue reported,Open,2025-05-15,2025-05-15
CMP01654,CUST0250,Service,Issue reported,Closed,2026-01-04,2026-01-04
CMP01655,CUST1222,Network,Issue reported,Closed,2025-06-29,2025-06-29
CMP01656,CUST0184,Billing,Issue reported,Closed,2025-04-21,2025-04-21
CMP01657,CUST1903,Network,Issue reported,Open,2025-06-18,2025-06-18
CMP01658,CUST0463,Service,Issue reported,Closed,2025-09-11,2025-09-11
CMP01659,CUST0333,Billing,Issue reported,Closed,2025-10-08,2025-10-08
CMP01660,CUST0997,Billing,Issue reported,Closed,2026-04-17,2026-04-17
CMP01661,CUST0958,Service,Issue reported,Open,2025-09-17,2025-09-17
CMP01662,CUST1127,Service,Issue reported,Open,2025-12-31,2025-12-31
CMP01663,CUST0984,Billing,Issue reported,Open,2025-11-24,2025-11-24
CMP01664,CUST1220,Service,Issue reported,Open,2026-02-14,2026-02-14
CMP01665,CUST1414,Network,Issue reported,Open,2026-01-06,2026-01-06
CMP01666,CUST1375,Billing,Issue reported,Closed,2025-10-28,2025-10-28
CMP01667,CUST1001,Billing,Issue reported,Open,2025-08-27,2025-08-27
CMP01668,CUST1348,Billing,Issue reported,Open,2025-08-20,2025-08-20
CMP01669,CUST0595,Network,Issue reported,Closed,2025-08-05,2025-08-05
CMP01670,CUST1191,Billing,Issue reported,Closed,2026-01-27,2026-01-27
CMP01671,CUST1821,Service,Issue reported,Closed,2025-07-28,2025-07-28
CMP01672,CUST1423,Billing,Issue reported,Closed,2025-06-07,2025-06-07
CMP01673,CUST1154,Network,Issue reported,Open,2025-09-06,2025-09-06
CMP01674,CUST1770,Service,Issue reported,Open,2026-04-10,2026-04-10
CMP01675,CUST1431,Network,Issue reported,Closed,2025-09-05,2025-09-05
CMP01676,CUST0378,Network,Issue reported,Open,2025-05-04,2025-05-04
CMP01677,CUST0004,Billing,Issue reported,Open,2025-09-04,2025-09-04
CMP01678,CUST0388,Network,Issue reported,Open,2025-08-11,2025-08-11
CMP01679,CUST1061,Network,Issue reported,Open,2026-04-17,2026-04-17
CMP01680,CUST1041,Network,Issue reported,Closed,2025-12-30,2025-12-30
CMP01681,CUST1447,Service,Issue reported,Closed,2025-10-23,2025-10-23
CMP01682,CUST1911,Service,Issue reported,Open,2025-04-26,2025-04-26
CMP01683,CUST0031,Billing,Issue reported,Closed,2025-05-08,2025-05-08
CMP01684,CUST1574,Billing,Issue reported,Closed,2025-09-27,2025-09-27
CMP01685,CUST0975,Network,Issue reported,Closed,2025-12-04,2025-12-04
CMP01686,CUST1748,Billing,Issue reported,Open,2026-01-21,2026-01-21
CMP01687,CUST1400,Service,Issue reported,Open,2025-04-27,2025-04-27
CMP01688,CUST1191,Network,Issue reported,Closed,2025-08-11,2025-08-11
CMP01689,CUST1725,Billing,Issue reported,Closed,2026-01-12,2026-01-12
CMP01690,CUST1215,Network,Issue reported,Open,2025-11-28,2025-11-28
CMP01691,CUST1412,Service,Issue reported,Closed,2025-08-17,2025-08-17
CMP01692,CUST0627,Billing,Issue reported,Closed,2025-09-10,2025-09-10
CMP01693,CUST1026,Billing,Issue reported,Open,2026-02-07,2026-02-07
CMP01694,CUST1980,Network,Issue reported,Open,2026-03-29,2026-03-29
CMP01695,CUST0316,Network,Issue reported,Open,2025-07-04,2025-07-04
CMP01696,CUST1009,Network,Issue reported,Open,2026-04-18,2026-04-18
CMP01697,CUST1600,Network,Issue reported,Closed,2026-03-02,2026-03-02
CMP01698,CUST1324,Billing,Issue reported,Open,2026-01-02,2026-01-02
CMP01699,CUST1281,Service,Issue reported,Open,2025-08-26,2025-08-26
CMP01700,CUST1430,Billing,Issue reported,Closed,2025-07-11,2025-07-11
CMP01701,CUST1196,Service,Issue reported,Open,2026-01-18,2026-01-18
CMP01702,CUST0186,Network,Issue reported,Open,2025-11-02,2025-11-02
CMP01703,CUST0038,Network,Issue reported,Closed,2025-10-05,2025-10-05
CMP01704,CUST0681,Network,Issue reported,Open,2026-01-30,2026-01-30
CMP01705,CUST1759,Service,Issue reported,Closed,2025-09-03,2025-09-03
CMP01706,CUST0922,Service,Issue reported,Open,2026-03-05,2026-03-05
CMP01707,CUST0919,Service,Issue reported,Closed,2025-05-23,2025-05-23
CMP01708,CUST1998,Network,Issue reported,Open,2026-03-30,2026-03-30
CMP01709,CUST1767,Service,Issue reported,Open,2025-10-25,2025-10-25
CMP01710,CUST1290,Billing,Issue reported,Open,2025-07-08,2025-07-08
CMP01711,CUST1327,Billing,Issue reported,Closed,2026-04-17,2026-04-17
CMP01712,CUST0564,Service,Issue reported,Open,2025-05-03,2025-05-03
CMP01713,CUST0263,Service,Issue reported,Closed,2026-03-03,2026-03-03
CMP01714,CUST0472,Service,Issue reported,Open,2025-08-13,2025-08-13
CMP01715,CUST1800,Network,Issue reported,Closed,2026-04-03,2026-04-03
CMP01716,CUST1383,Network,Issue reported,Open,2025-08-10,2025-08-10
CMP01717,CUST0639,Network,Issue reported,Closed,2025-10-09,2025-10-09
CMP01718,CUST0994,Service,Issue reported,Open,2025-06-15,2025-06-15
CMP01719,CUST1308,Network,Issue reported,Open,2025-11-11,2025-11-11
CMP01720,CUST1380,Service,Issue reported,Closed,2026-03-26,2026-03-26
CMP01721,CUST0552,Service,Issue reported,Closed,2025-06-02,2025-06-02
CMP01722,CUST1374,Network,Issue reported,Open,2025-08-18,2025-08-18
CMP01723,CUST0837,Billing,Issue reported,Closed,2026-03-01,2026-03-01
CMP01724,CUST1511,Network,Issue reported,Open,2025-07-05,2025-07-05
CMP01725,CUST1478,Billing,Issue reported,Closed,2025-10-28,2025-10-28
CMP01726,CUST0111,Network,Issue reported,Open,2025-04-28,2025-04-28
CMP01727,CUST0843,Network,Issue reported,Open,2025-05-13,2025-05-13
CMP01728,CUST1212,Billing,Issue reported,Closed,2025-06-01,2025-06-01
CMP01729,CUST1049,Service,Issue reported,Open,2025-06-12,2025-06-12
CMP01730,CUST0327,Service,Issue reported,Closed,2025-07-29,2025-07-29
CMP01731,CUST1814,Service,Issue reported,Closed,2025-08-26,2025-08-26
CMP01732,CUST1925,Service,Issue reported,Open,2025-11-24,2025-11-24
CMP01733,CUST1059,Network,Issue reported,Closed,2025-07-04,2025-07-04
CMP01734,CUST0066,Billing,Issue reported,Open,2025-04-22,2025-04-22
CMP01735,CUST0532,Service,Issue reported,Open,2025-08-28,2025-08-28
CMP01736,CUST1393,Billing,Issue reported,Open,2026-01-27,2026-01-27
CMP01737,CUST1715,Network,Issue reported,Open,2026-03-21,2026-03-21
CMP01738,CUST1061,Billing,Issue reported,Open,2026-02-22,2026-02-22
CMP01739,CUST1672,Network,Issue reported,Closed,2026-01-30,2026-01-30
CMP01740,CUST1479,Service,Issue reported,Open,2025-09-22,2025-09-22
CMP01741,CUST0246,Network,Issue reported,Open,2025-08-25,2025-08-25
CMP01742,CUST1501,Billing,Issue reported,Open,2025-06-26,2025-06-26
CMP01743,CUST0888,Billing,Issue reported,Closed,2026-04-14,2026-04-14
CMP01744,CUST1136,Network,Issue reported,Closed,2025-10-03,2025-10-03
CMP01745,CUST1562,Billing,Issue reported,Closed,2025-12-24,2025-12-24
CMP01746,CUST0556,Billing,Issue reported,Closed,2025-10-17,2025-10-17
CMP01747,CUST0443,Network,Issue reported,Closed,2025-06-19,2025-06-19
CMP01748,CUST1478,Service,Issue reported,Open,2026-01-07,2026-01-07
CMP01749,CUST1915,Service,Issue reported,Open,2025-08-16,2025-08-16
CMP01750,CUST1151,Service,Issue reported,Open,2025-12-04,2025-12-04
CMP01751,CUST1638,Service,Issue reported,Open,2025-08-10,2025-08-10
CMP01752,CUST1990,Service,Issue reported,Closed,2025-09-05,2025-09-05
CMP01753,CUST1969,Network,Issue reported,Open,2026-02-14,2026-02-14
CMP01754,CUST0918,Network,Issue reported,Open,2025-08-23,2025-08-23
CMP01755,CUST0628,Billing,Issue reported,Open,2026-03-13,2026-03-13
CMP01756,CUST1642,Service,Issue reported,Open,2025-06-04,2025-06-04
CMP01757,CUST0090,Network,Issue reported,Open,2025-06-22,2025-06-22
CMP01758,CUST1927,Network,Issue reported,Open,2025-11-30,2025-11-30
CMP01759,CUST1501,Billing,Issue reported,Open,2026-04-13,2026-04-13
CMP01760,CUST0870,Service,Issue reported,Open,2025-09-27,2025-09-27
CMP01761,CUST1312,Network,Issue reported,Open,2026-02-16,2026-02-16
CMP01762,CUST1974,Network,Issue reported,Closed,2025-12-01,2025-12-01
CMP01763,CUST1978,Network,Issue reported,Closed,2025-12-03,2025-12-03
CMP01764,CUST1938,Service,Issue reported,Open,2025-11-13,2025-11-13
CMP01765,CUST1934,Service,Issue reported,Open,2025-11-28,2025-11-28
CMP01766,CUST0569,Network,Issue reported,Open,2025-10-12,2025-10-12
CMP01767,CUST0622,Billing,Issue reported,Open,2025-09-22,2025-09-22
CMP01768,CUST0843,Billing,Issue reported,Open,2026-01-27,2026-01-27
CMP01769,CUST0620,Billing,Issue reported,Open,2026-02-10,2026-02-10
CMP01770,CUST1980,Service,Issue reported,Closed,2025-11-11,2025-11-11
CMP01771,CUST1655,Billing,Issue reported,Open,2025-11-04,2025-11-04
CMP01772,CUST0030,Billing,Issue reported,Closed,2025-09-27,2025-09-27
CMP01773,CUST0682,Service,Issue reported,Closed,2025-12-25,2025-12-25
CMP01774,CUST0419,Billing,Issue reported,Open,2025-08-13,2025-08-13
CMP01775,CUST0330,Network,Issue reported,Open,2026-03-18,2026-03-18
CMP01776,CUST0889,Service,Issue reported,Closed,2025-12-10,2025-12-10
CMP01777,CUST0208,Service,Issue reported,Open,2025-10-13,2025-10-13
CMP01778,CUST1300,Billing,Issue reported,Closed,2025-08-19,2025-08-19
CMP01779,CUST1712,Billing,Issue reported,Open,2025-09-07,2025-09-07
CMP01780,CUST1764,Billing,Issue reported,Open,2025-08-07,2025-08-07
CMP01781,CUST1465,Network,Issue reported,Open,2025-07-11,2025-07-11
CMP01782,CUST0336,Service,Issue reported,Open,2025-12-28,2025-12-28
CMP01783,CUST1403,Network,Issue reported,Open,2025-05-14,2025-05-14
CMP01784,CUST1334,Service,Issue reported,Open,2025-09-20,2025-09-20
CMP01785,CUST0146,Billing,Issue reported,Closed,2025-12-28,2025-12-28
CMP01786,CUST1624,Service,Issue reported,Closed,2025-09-10,2025-09-10
CMP01787,CUST0831,Service,Issue reported,Closed,2025-07-17,2025-07-17
CMP01788,CUST1663,Billing,Issue reported,Closed,2025-10-02,2025-10-02
CMP01789,CUST0865,Billing,Issue reported,Open,2025-05-21,2025-05-21
CMP01790,CUST0688,Billing,Issue reported,Open,2026-01-20,2026-01-20
CMP01791,CUST0745,Service,Issue reported,Open,2025-08-28,2025-08-28
CMP01792,CUST1149,Service,Issue reported,Closed,2025-09-21,2025-09-21
CMP01793,CUST1017,Billing,Issue reported,Open,2025-09-01,2025-09-01
CMP01794,CUST0101,Service,Issue reported,Open,2026-01-17,2026-01-17
CMP01795,CUST0744,Billing,Issue reported,Closed,2025-06-21,2025-06-21
CMP01796,CUST0713,Network,Issue reported,Closed,2026-01-14,2026-01-14
CMP01797,CUST1928,Billing,Issue reported,Closed,2026-01-30,2026-01-30
